-0.99712735414505,-0.9979833364486694
-0.9671136140823364,-0.974450409412384
-0.11047417670488358,-0.13868945837020874
-0.9685682654380798,-0.9758080840110779
-0.9819909334182739,-0.9851118922233582
-0.9920849800109863,-0.9936760067939758
-0.9922357201576233,-0.9937773942947388
-0.9222354292869568,-0.9355668425559998
0.6388716697692871,0.6548937559127808
0.5680900812149048,0.5794748663902283
-0.9818929433822632,-0.985040545463562
-0.9200165271759033,-0.9301316142082214
-0.9461758136749268,-0.9551101922988892
-0.7725008726119995,-0.8007248640060425
0.9219416975975037,0.9319154024124146
0.9173599481582642,0.9283981919288635
-0.9835264086723328,-0.9863474369049072
-0.9253612756729126,-0.9359114766120911
0.9148684144020081,0.9255693554878235
-0.6371275186538696,-0.6625503897666931
0.9244953989982605,0.9343079328536987
-0.9253882765769958,-0.9359167814254761
0.927081823348999,0.9367940425872803
0.9874036312103271,0.9899706840515137
0.973850667476654,0.979943037033081
0.9772667288780212,0.9825640320777893
0.9502672553062439,0.9574129581451416
0.9414255619049072,0.9497699737548828
0.7858529686927795,0.80623859167099
0.9810971617698669,0.9843707084655762
0.7024766206741333,0.7189211249351501
0.9520748257637024,0.9615073204040527
0.9976732730865479,0.9983160495758057
0.9981454610824585,0.9986633658409119
